model,recording,joint,units,minimum,maximum,source,source_sha256
V2,crawl_turn_right,RL:theta_Part005,signed CAD degrees,-30.399609,0.443404,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,RR:h_Part002,signed CAD degrees,-5.582127,6.389468,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,RR:alpha_Part006,signed CAD degrees,-45.626672,1.920860,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,crawl_turn_right,RR:theta_Part005,signed CAD degrees,-29.982791,0.443403,Slave/software/models/v2-12servo/motions/locomotion/crawl_turn_right/source.json,6960ddcf505c6f3fe4fe3dd3a284defca192c149264ee753fa6a7e0e7bdb5de7
V2,walk_backward,FL:h_Part002,signed CAD degrees,-4.400813,4.198749,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,FL:alpha_Part006,signed CAD degrees,-41.088455,22.102027,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,FL:theta_Part005,signed CAD degrees,-105.161167,26.387277,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,FR:h_Part002,signed CAD degrees,-4.400812,4.198750,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,FR:alpha_Part006,signed CAD degrees,-40.971657,23.470097,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,FR:theta_Part005,signed CAD degrees,-105.056516,27.950403,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,RL:h_Part002,signed CAD degrees,-4.324759,4.233864,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,RL:alpha_Part006,signed CAD degrees,-44.484822,20.246558,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,RL:theta_Part005,signed CAD degrees,-108.527816,28.608010,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,RR:h_Part002,signed CAD degrees,-4.324760,4.233867,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,RR:alpha_Part006,signed CAD degrees,-44.465532,39.840685,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_backward,RR:theta_Part005,signed CAD degrees,-108.518006,47.658588,Slave/software/models/v2-12servo/motions/locomotion/walk_backward/source.json,5dd2a014758959172ef2834441b1d354a7af823ef6003356e6abef7b406a809c
V2,walk_forward,FL:h_Part002,signed CAD degrees,-4.274873,4.247853,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,FL:alpha_Part006,signed CAD degrees,-40.480201,21.294802,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,FL:theta_Part005,signed CAD degrees,-107.480107,28.862145,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,FR:h_Part002,signed CAD degrees,-4.274873,4.247853,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,FR:alpha_Part006,signed CAD degrees,-40.480225,21.716574,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,FR:theta_Part005,signed CAD degrees,-107.480121,29.560803,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,RL:h_Part002,signed CAD degrees,-4.469607,4.202844,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,RL:alpha_Part006,signed CAD degrees,-46.045404,22.787074,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,RL:theta_Part005,signed CAD degrees,-106.890291,25.469519,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,RR:h_Part002,signed CAD degrees,-4.469599,4.202845,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,RR:alpha_Part006,signed CAD degrees,-46.045430,22.884766,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_forward,RR:theta_Part005,signed CAD degrees,-106.768544,25.623602,Slave/software/models/v2-12servo/motions/locomotion/walk_forward/source.json,ff28418703aac467f394e421139a49a01ccb4ae9f02d77b493fd6f786084fa0b
V2,walk_turn_left,FL:h_Part002,signed CAD degrees,-3.506734,3.033550,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,FL:alpha_Part006,signed CAD degrees,-12.582866,11.046986,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,FL:theta_Part005,signed CAD degrees,-11.329483,10.895354,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,FR:h_Part002,signed CAD degrees,-7.554203,6.119239,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,FR:alpha_Part006,signed CAD degrees,-11.913432,9.940725,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,FR:theta_Part005,signed CAD degrees,-11.725131,12.593708,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,RL:h_Part002,signed CAD degrees,-6.835593,3.359830,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,RL:alpha_Part006,signed CAD degrees,-14.923559,4.679876,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,RL:theta_Part005,signed CAD degrees,-12.323518,10.717902,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,RR:h_Part002,signed CAD degrees,-10.156212,6.871726,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,RR:alpha_Part006,signed CAD degrees,-15.593512,6.270796,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_left,RR:theta_Part005,signed CAD degrees,-12.581782,9.799574,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_left/source.json,02625de45a8ec950bcec17ae5ff3a6058fc36ce2d3fd28250b0b8f7cebc8bae6
V2,walk_turn_right,FL:h_Part002,signed CAD degrees,-7.554426,6.119238,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,FL:alpha_Part006,signed CAD degrees,-11.913423,9.922371,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,FL:theta_Part005,signed CAD degrees,-11.725129,12.489696,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,FR:h_Part002,signed CAD degrees,-3.506735,3.033549,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,FR:alpha_Part006,signed CAD degrees,-13.071128,11.046975,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,FR:theta_Part005,signed CAD degrees,-11.329486,10.895353,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,RL:h_Part002,signed CAD degrees,-10.053646,6.871725,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,RL:alpha_Part006,signed CAD degrees,-15.522721,6.270805,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,RL:theta_Part005,signed CAD degrees,-12.505919,9.799578,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,RR:h_Part002,signed CAD degrees,-6.835594,3.359829,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,RR:alpha_Part006,signed CAD degrees,-14.923569,4.679866,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,walk_turn_right,RR:theta_Part005,signed CAD degrees,-12.323519,10.910732,Slave/software/models/v2-12servo/motions/locomotion/walk_turn_right/source.json,b80aa4e7000eca09e80b44dd314d264bb5fca6f8b7b303b40c409d321cb5f139
V2,run,FL:h_Part002,signed CAD degrees,-9.379170,4.249093,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,FL:alpha_Part006,signed CAD degrees,-62.098201,67.381875,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,FL:theta_Part005,signed CAD degrees,-115.083225,63.891673,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,FR:h_Part002,signed CAD degrees,-9.380100,4.249093,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,FR:alpha_Part006,signed CAD degrees,-62.097668,67.377441,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,FR:theta_Part005,signed CAD degrees,-115.083235,63.891678,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,RL:h_Part002,signed CAD degrees,-4.470407,8.777902,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,RL:alpha_Part006,signed CAD degrees,-66.122466,68.592381,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,RL:theta_Part005,signed CAD degrees,-123.623738,55.397212,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,RR:h_Part002,signed CAD degrees,-4.470399,8.777916,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,RR:alpha_Part006,signed CAD degrees,-65.393301,68.592380,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
V2,run,RR:theta_Part005,signed CAD degrees,-117.248531,55.397210,Slave/software/models/v2-12servo/motions/run/source.json,5e11071844e6c7dc8d64c38b40835e05e67af5b744ebf9a5fe3b1b0410649b61
